match_link,match_datetime,edition,phase_label,phase_type,home_team,score,away_team,winner_team,winner_home_away,aet,location,attendance_number,referee_name,referee_country,is_wo,home_score,away_score
https://www.fifa.com/worldcup/archive/mexico1970/matches/match/1838,1970-06-17 16:00:00,1970,knockout stage,finals,Italy,4–3 (a.e.t.),West Germany,Italy,home,True,"Estadio Azteca, Mexico City",102444,Arturo Yamasaki ,Mexico,False,4,3
https://www.fifa.com/worldcup/archive/mexico1970/matches/match/1843,1970-06-20 16:00:00,1970,knockout stage,finals,West Germany,1–0,Uruguay,West Germany,home,False,"Estadio Azteca, Mexico City",104403,Antonio Sbardella ,Italy,False,1,0
https://www.fifa.com/worldcup/archive/mexico1970/matches/match/1765,1970-06-21 12:00:00,1970,knockout stage,finals,Brazil,4–1,Italy,Brazil,home,False,"Estadio Azteca, Mexico City",107412,Rudi Glöckner ,East Germany,False,4,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2003,1974-06-14 16:00:00,1974,Group 1,groups,West Germany,1–0,Chile,West Germany,home,False,"Olympiastadion, West Berlin",81100,Doğan Babacan ,Turkey,False,1,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1955,1974-06-14 19:30:00,1974,Group 1,groups,East Germany,2–0,Australia,East Germany,home,False,"Volksparkstadion, Hamburg",17000,Youssou N'Diaye ,Senegal,False,2,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1954,1974-06-18 16:00:00,1974,Group 1,groups,Australia,0–3,West Germany,West Germany,away,False,"Volksparkstadion, Hamburg",53000,Mahmoud Mustafa Kamel ,Egypt,False,0,3
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2004,1974-06-18 19:30:00,1974,Group 1,groups,Chile,1–1,East Germany,,,False,"Olympiastadion, West Berlin",28300,Aurelio Angonese ,Italy,False,1,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1953,1974-06-22 16:00:00,1974,Group 1,groups,Australia,0–0,Chile,,,False,"Olympiastadion, West Berlin",17400,Jafar Namdar ,Iran,False,0,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2062,1974-06-22 19:30:00,1974,Group 1,groups,East Germany,1–0,West Germany,East Germany,home,False,"Volksparkstadion, Hamburg",60200,Ramón Barreto Ruíz ,Uruguay,False,1,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1986,1974-06-13 17:00:00,1974,Group 2,groups,Brazil,0–0,Yugoslavia,,,False,"Waldstadion, Frankfurt",62000,Rudolf Scheurer ,Switzerland,False,0,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2176,1974-06-14 19:30:00,1974,Group 2,groups,Zaire,0–2,Scotland,Scotland,away,False,"Westfalenstadion, Dortmund",25800,Gerhard Schulenburg ,West Germany,False,0,2
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2186,1974-06-18 19:30:00,1974,Group 2,groups,Yugoslavia,9–0,Zaire,Yugoslavia,home,False,"Parkstadion, Gelsenkirchen",31700,Omar Delgado Gómez ,Colombia,False,9,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1985,1974-06-18 19:30:00,1974,Group 2,groups,Scotland,0–0,Brazil,,,False,"Waldstadion, Frankfurt",62000,Arie van Gemert ,Netherlands,False,0,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2175,1974-06-22 16:00:00,1974,Group 2,groups,Scotland,1–1,Yugoslavia,,,False,"Waldstadion, Frankfurt",56000,Alfonso González Archundía ,Mexico,False,1,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1987,1974-06-22 16:00:00,1974,Group 2,groups,Zaire,0–3,Brazil,Brazil,away,False,"Parkstadion, Gelsenkirchen",36200,Nicolae Rainea ,Romania,False,0,3
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2098,1974-06-15 16:00:00,1974,Group 3,groups,Uruguay,0–2,Netherlands,Netherlands,away,False,"Niedersachsenstadion, Hanover",55100,Károly Palotai ,Hungary,False,0,2
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1995,1974-06-15 16:00:00,1974,Group 3,groups,Sweden,0–0,Bulgaria,,,False,"Rheinstadion, Düsseldorf",23800,Edison Peréz Núñez ,Peru,False,0,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1996,1974-06-19 19:30:00,1974,Group 3,groups,Bulgaria,1–1,Uruguay,,,False,"Niedersachsenstadion, Hanover",13400,Jack Taylor ,England,False,1,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2097,1974-06-19 19:30:00,1974,Group 3,groups,Netherlands,0–0,Sweden,,,False,"Westfalenstadion, Dortmund",53700,Werner Winsemann ,Canada,False,0,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1990,1974-06-23 16:00:00,1974,Group 3,groups,Bulgaria,1–4,Netherlands,Netherlands,away,False,"Westfalenstadion, Dortmund",53300,Tony Boskovic ,Australia,False,1,4
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2181,1974-06-23 16:00:00,1974,Group 3,groups,Sweden,3–0,Uruguay,Sweden,home,False,"Rheinstadion, Düsseldorf",28300,Erich Linemayr ,Austria,False,3,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2083,1974-06-15 18:00:00,1974,Group 4,groups,Italy,3–1,Haiti,Italy,home,False,"Olympiastadion, Munich",53000,Vicente Llobregat ,Venezuela,False,3,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1952,1974-06-15 18:00:00,1974,Group 4,groups,Poland,3–2,Argentina,Poland,home,False,"Neckarstadion, Stuttgart",32700,Clive Thomas ,Wales,False,3,2
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1949,1974-06-19 19:30:00,1974,Group 4,groups,Argentina,1–1,Italy,,,False,"Neckarstadion, Stuttgart",70100,Pavel Kazakov ,Soviet Union,False,1,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2085,1974-06-19 19:30:00,1974,Group 4,groups,Haiti,0–7,Poland,Poland,away,False,"Olympiastadion, Munich",25300,Govindasamy Suppiah ,Singapore,False,0,7
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1947,1974-06-23 16:00:00,1974,Group 4,groups,Argentina,4–1,Haiti,Argentina,home,False,"Olympiastadion, Munich",25900,Pablo Sánchez Ibáñez ,Spain,False,4,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2129,1974-06-23 16:00:00,1974,Group 4,groups,Poland,2–1,Italy,Poland,home,False,"Neckarstadion, Stuttgart",70100,Hans-Joachim Weyland ,West Germany,False,2,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1948,1974-06-26 19:30:00,1974,Group A,groups,Netherlands,4–0,Argentina,Netherlands,home,False,"Parkstadion, Gelsenkirchen",56548,Bob Davidson ,Scotland,False,4,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1982,1974-06-26 19:30:00,1974,Group A,groups,Brazil,1–0,East Germany,Brazil,home,False,"Niedersachsenstadion, Hanover",59863,Clive Thomas ,Wales,False,1,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1945,1974-06-30 16:00:00,1974,Group A,groups,Argentina,1–2,Brazil,Brazil,away,False,"Niedersachsenstadion, Hanover",39400,Vital Loraux ,Belgium,False,1,2
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2067,1974-06-30 16:00:00,1974,Group A,groups,East Germany,0–2,Netherlands,Netherlands,away,False,"Parkstadion, Gelsenkirchen",68348,Rudolf Scheurer ,Switzerland,False,0,2
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1946,1974-07-03 19:30:00,1974,Group A,groups,Argentina,1–1,East Germany,,,False,"Parkstadion, Gelsenkirchen",54254,Jack Taylor ,England,False,1,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1983,1974-07-03 19:30:00,1974,Group A,groups,Netherlands,2–0,Brazil,Netherlands,home,False,"Westfalenstadion, Dortmund",53700,Kurt Tschenscher ,West Germany,False,2,0
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2066,1974-06-26 16:00:00,1974,Group B,groups,Yugoslavia,0–2,West Germany,West Germany,away,False,"Rheinstadion, Düsseldorf",67385,Armando Marques ,Brazil,False,0,2
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2167,1974-06-26 19:30:00,1974,Group B,groups,Sweden,0–1,Poland,Poland,away,False,"Neckarstadion, Stuttgart",44955,Ramón Barreto ,Uruguay,False,0,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2170,1974-06-30 16:00:00,1974,Group B,groups,Poland,2–1,Yugoslavia,Poland,home,False,"Waldstadion, Frankfurt",58000,Rudi Glöckner ,East Germany,False,2,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2065,1974-06-30 19:30:00,1974,Group B,groups,West Germany,4–2,Sweden,West Germany,home,False,"Rheinstadion, Düsseldorf",67800,Pavel Kazakov ,Soviet Union,False,4,2
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2064,1974-07-03 16:35:00,1974,Group B,groups,Poland,0–1,West Germany,West Germany,away,False,"Waldstadion, Frankfurt",62000,Erich Linemayr ,Austria,False,0,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/2182,1974-07-03 19:30:00,1974,Group B,groups,Sweden,2–1,Yugoslavia,Sweden,home,False,"Rheinstadion, Düsseldorf",41300,Luis Pestarino ,Argentina,False,2,1
https://www.fifa.com/worldcup/archive/germany1974/matches/match/1984,1974-07-06 16:00:00,1974,knockout stage,finals,Brazil,0–1,Poland,Poland,away,False,"Olympiastadion, Munich",77100,Aurelio Angonese ,Italy,False,0,1
,1974-07-07 16:00:00,1974,knockout stage,finals,Netherlands,1–2,West Germany,West Germany,away,False,"Olympiastadion, Munich",75200,Jack Taylor ,England,False,1,2
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2347,1978-06-02 13:45:00,1978,Group 1,groups,Italy,2–1,France,Italy,home,False,"Estadio José María Minella, Mar del Plata",38100,Nicolae Rainea ,Romania,False,2,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2199,1978-06-02 19:15:00,1978,Group 1,groups,Argentina,2–1,Hungary,Argentina,home,False,"Estadio Monumental, Buenos Aires",71615,Antonio Garrido ,Portugal,False,2,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2396,1978-06-06 13:45:00,1978,Group 1,groups,Italy,3–1,Hungary,Italy,home,False,"Estadio José María Minella, Mar del Plata",26533,Ramón Barreto ,Uruguay,False,3,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2197,1978-06-06 19:15:00,1978,Group 1,groups,Argentina,2–1,France,Argentina,home,False,"Estadio Monumental, Buenos Aires",71666,Jean Dubach ,Switzerland,False,2,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2344,1978-06-10 14:30:00,1978,Group 1,groups,France,3–1,Hungary,France,home,False,"Estadio José María Minella, Mar del Plata",23127,Arnaldo Cézar Coelho ,Brazil,False,3,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2200,1978-06-10 19:15:00,1978,Group 1,groups,Argentina,0–1,Italy,Italy,away,False,"Estadio Monumental, Buenos Aires",71712,Abraham Klein ,Israel,False,0,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2351,1978-06-01 15:00:00,1978,Group 2,groups,West Germany,0–0,Poland,,,False,"Estadio Monumental, Buenos Aires",67579,Ángel Norberto Coerezza ,Argentina,False,0,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2433,1978-06-02 16:45:00,1978,Group 2,groups,Tunisia,3–1,Mexico,Tunisia,home,False,"Estadio Gigante de Arroyito, Rosario",17396,John Gordon ,Scotland,False,3,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2350,1978-06-06 16:45:00,1978,Group 2,groups,West Germany,6–0,Mexico,West Germany,home,False,"Estadio Chateau Carreras, Córdoba",35258,Farouk Bouzo ,Syria,False,6,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2454,1978-06-06 16:45:00,1978,Group 2,groups,Poland,1–0,Tunisia,Poland,home,False,"Estadio Gigante de Arroyito, Rosario",9624,Ángel Franco Martínez ,Spain,False,1,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2352,1978-06-10 16:45:00,1978,Group 2,groups,West Germany,0–0,Tunisia,,,False,"Estadio Olímpico Chateau Carreras, Córdoba",30667,César Guerrero Orosco ,Peru,False,0,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2431,1978-06-10 16:45:00,1978,Group 2,groups,Poland,3–1,Mexico,Poland,home,False,"Estadio Gigante de Arroyito, Rosario",22651,Jafar Namdar ,Iran,False,3,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2216,1978-06-03 13:45:00,1978,Group 3,groups,Austria,2–1,Spain,Austria,home,False,"Estadio José Amalfitani, Buenos Aires",40841,Károly Palotai ,Hungary,False,2,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2253,1978-06-03 13:45:00,1978,Group 3,groups,Brazil,1–1,Sweden,,,False,"Estadio José Maria Minella, Mar del Plata",32,Clive Thomas ,Wales,False,1,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2224,1978-06-07 13:45:00,1978,Group 3,groups,Austria,1–0,Sweden,Austria,home,False,"Estadio José Amalfitani, Buenos Aires",41424,Charles Corver ,Netherlands,False,1,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2246,1978-06-07 13:45:00,1978,Group 3,groups,Brazil,0–0,Spain,,,False,"Estadio José Maria Minella, Mar del Plata",34,Sergio Gonella ,Italy,False,0,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2337,1978-06-11 13:45:00,1978,Group 3,groups,Spain,1–0,Sweden,Spain,home,False,"Estadio José Amalfitani, Buenos Aires",42132,Ferdinand Biwersi ,West Germany,False,1,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2215,1978-06-11 13:45:00,1978,Group 3,groups,Brazil,1–0,Austria,Brazil,home,False,"Estadio José Maria Minella, Mar del Plata",35221,Robert Wurtz ,France,False,1,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2451,1978-06-03 16:45:00,1978,Group 4,groups,Peru,3–1,Scotland,Peru,home,False,"Chateau Carreras, Córdoba",37927,Ulf Eriksson ,Sweden,False,3,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2388,1978-06-03 16:45:00,1978,Group 4,groups,Netherlands,3–0,Iran,Netherlands,home,False,"Estadio Ciudad de Mendoza, Mendoza",33431,Alfonso González Archundia ,Mexico,False,3,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2408,1978-06-07 16:45:00,1978,Group 4,groups,Scotland,1–1,Iran,,,False,"Estadio Chateau Carreras, Córdoba",7938,Youssou N'Diaye ,Senegal,False,1,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2394,1978-06-07 16:45:00,1978,Group 4,groups,Netherlands,0–0,Peru,,,False,"Estadio Ciudad de Mendoza, Mendoza",28125,Adolf Prokop ,East Germany,False,0,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2405,1978-06-11 16:45:00,1978,Group 4,groups,Peru,4–1,Iran,Peru,home,False,"Estadio Chateau Carreras, Córdoba",21262,Alojzy Jarguz ,Poland,False,4,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2395,1978-06-11 16:45:00,1978,Group 4,groups,Scotland,3–2,Netherlands,Scotland,home,False,"Estadio Ciudad de Mendoza, Mendoza",35130,Erich Linemayr ,Austria,False,3,2
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2220,1978-06-14 13:45:00,1978,Group A,groups,Austria,1–5,Netherlands,Netherlands,away,False,"Estadio Chateau Carreras, Córdoba",25050,John Gordon ,Scotland,False,1,5
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2349,1978-06-14 13:45:00,1978,Group A,groups,Italy,0–0,West Germany,,,False,"Estadio Monumental, Buenos Aires",67547,Dušan Maksimović ,Yugoslavia,False,0,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2348,1978-06-18 16:45:00,1978,Group A,groups,Netherlands,2–2,West Germany,,,False,"Estadio Chateau Carreras, Córdoba",40750,Ramón Barreto ,Uruguay,False,2,2
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2221,1978-06-18 16:45:00,1978,Group A,groups,Italy,1–0,Austria,Italy,home,False,"Estadio Monumental, Buenos Aires",66695,Francis Rion ,Belgium,False,1,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2217,1978-06-21 13:45:00,1978,Group A,groups,Austria,3–2,West Germany,Austria,home,False,"Estadio Chateau Carreras, Córdoba",38318,Abraham Klein ,Israel,False,3,2
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2391,1978-06-21 13:45:00,1978,Group A,groups,Italy,1–2,Netherlands,Netherlands,away,False,"Estadio Monumental, Buenos Aires",67433,Angel Franco Martínez ,Spain,False,1,2
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2251,1978-06-14 16:45:00,1978,Group B,groups,Brazil,3–0,Peru,Brazil,home,False,"Estadio Malvinas Argentinas, Mendoza",31278,Nicolae Rainea ,Romania,False,3,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2202,1978-06-14 19:15:00,1978,Group B,groups,Argentina,2–0,Poland,Argentina,home,False,"Estadio Gigante de Arroyito, Rosario",37091,Ulf Eriksson ,Sweden,False,2,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2450,1978-06-18 13:45:00,1978,Group B,groups,Peru,0–1,Poland,Poland,away,False,"Estadio Ciudad de Mendoza, Mendoza",35288,Pat Partridge ,England,False,0,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2196,1978-06-18 19:15:00,1978,Group B,groups,Argentina,0–0,Brazil,,,False,"Estadio Gigante de Arroyito, Rosario",37326,Károly Palotai ,Hungary,False,0,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2252,1978-06-21 16:45:00,1978,Group B,groups,Brazil,3–1,Poland,Brazil,home,False,"Estadio Malvinas Argentinas, Mendoza",39586,Juan Silvagno Cavanna ,Chile,False,3,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2201,1978-06-21 19:15:00,1978,Group B,groups,Argentina,6–0,Peru,Argentina,home,False,"Estadio Gigante de Arroyito, Rosario",37315,Robert Wurtz ,France,False,6,0
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2247,1978-06-24 15:00:00,1978,knockout stage,finals,Brazil,2–1,Italy,Brazil,home,False,"Estadio Monumental, Buenos Aires",69659,Abraham Klein ,Israel,False,2,1
https://www.fifa.com/worldcup/archive/argentina1978/matches/match/2198,1978-06-25 15:00:00,1978,knockout stage,finals,Argentina,3–1 (a.e.t.),Netherlands,Argentina,home,True,"Estadio Monumental, Buenos Aires",71483,Sergio Gonella ,Italy,False,3,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/995,1982-06-14 17:15:00,1982,Group 1,groups,Italy,0–0,Poland,,,False,"Balaídos, Vigo",33040,Michel Vautrot ,France,False,0,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/833,1982-06-15 17:15:00,1982,Group 1,groups,Peru,0–0,Cameroon,,,False,"Estadio de Riazor, A Coruña",11000,Franz Wöhrer ,Austria,False,0,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/994,1982-06-18 17:15:00,1982,Group 1,groups,Italy,1–1,Peru,,,False,"Balaídos, Vigo",25000,Walter Eschweiler ,West Germany,False,1,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/834,1982-06-19 17:15:00,1982,Group 1,groups,Poland,0–0,Cameroon,,,False,"Estadio de Riazor, A Coruña",19000,Alexis Ponnet ,Belgium,False,0,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/1055,1982-06-22 17:15:00,1982,Group 1,groups,Poland,5–1,Peru,Poland,home,False,"Estadio de Riazor, A Coruña",25000,Mario Rubio Vázquez ,Mexico,False,5,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/828,1982-06-23 17:15:00,1982,Group 1,groups,Italy,1–1,Cameroon,,,False,"Balaídos, Vigo",20000,Bogdan Dotchev ,Bulgaria,False,1,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/741,1982-06-16 17:15:00,1982,Group 2,groups,West Germany,1–2,Algeria,Algeria,away,False,"El Molinón, Gijón",42000,Enrique Labo Revoredo ,Peru,False,1,2
https://www.fifa.com/worldcup/archive/spain1982/matches/match/764,1982-06-17 17:15:00,1982,Group 2,groups,Chile,0–1,Austria,Austria,away,False,"Estadio Carlos Tartiere, Oviedo",22500,Juan Daniel Cardellino ,Uruguay,False,0,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/813,1982-06-20 17:15:00,1982,Group 2,groups,West Germany,4–1,Chile,West Germany,home,False,"El Molinón, Gijón",42000,Bruno Galler ,Switzerland,False,4,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/739,1982-06-21 17:15:00,1982,Group 2,groups,Algeria,0–2,Austria,Austria,away,False,"Estadio Carlos Tartiere, Oviedo",22000,Tony Boskovic ,Australia,False,0,2
https://www.fifa.com/worldcup/archive/spain1982/matches/match/740,1982-06-24 17:15:00,1982,Group 2,groups,Algeria,3–2,Chile,Algeria,home,False,"Estadio Carlos Tartiere, Oviedo",16000,Rómulo Méndez ,Guatemala,False,3,2
https://www.fifa.com/worldcup/archive/spain1982/matches/match/770,1982-06-25 17:15:00,1982,Group 2,groups,West Germany,1–0,Austria,West Germany,home,False,"El Molinón, Gijón",41000,Bob Valentine ,Scotland,False,1,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/749,1982-06-13 20:00:00,1982,Group 3,groups,Argentina,0–1,Belgium,Belgium,away,False,"Camp Nou, Barcelona",95000,Vojtech Christov ,Czechoslovakia,False,0,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/896,1982-06-15 21:00:00,1982,Group 3,groups,Hungary,10–1,El Salvador,Hungary,home,False,"Nuevo Estadio, Elche",23000,Ibrahim Youssef Al-Doy ,Bahrain,False,10,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/752,1982-06-18 21:00:00,1982,Group 3,groups,Argentina,4–1,Hungary,Argentina,home,False,"Estadio José Rico Pérez, Alicante",32093,Belaïd Lacarne ,Algeria,False,4,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/774,1982-06-19 21:00:00,1982,Group 3,groups,Belgium,1–0,El Salvador,Belgium,home,False,"Nuevo Estadio, Elche",15000,Malcolm Moffat ,Northern Ireland,False,1,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/779,1982-06-22 21:00:00,1982,Group 3,groups,Belgium,1–1,Hungary,,,False,"Nuevo Estadio, Elche",37000,Clive White ,England,False,1,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/751,1982-06-23 21:00:00,1982,Group 3,groups,Argentina,2–0,El Salvador,Argentina,home,False,"Estadio José Rico Pérez, Alicante",32500,Luis Barrancos ,Bolivia,False,2,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/878,1982-06-16 17:15:00,1982,Group 4,groups,England,3–1,France,England,home,False,"San Mamés, Bilbao",44172,António Garrido ,Portugal,False,3,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/1012,1982-06-17 17:15:00,1982,Group 4,groups,Czechoslovakia,1–1,Kuwait,,,False,"Estadio José Zorrilla, Valladolid",25000,Benjamin Dwomoh ,Ghana,False,1,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/889,1982-06-20 17:15:00,1982,Group 4,groups,England,2–0,Czechoslovakia,England,home,False,"San Mamés, Bilbao",41123,Charles Corver ,Netherlands,False,2,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/919,1982-06-21 17:15:00,1982,Group 4,groups,France,4–1,Kuwait,France,home,False,"Estadio José Zorrilla, Valladolid",30043,Myroslav Stupar ,Soviet Union,False,4,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/922,1982-06-24 17:15:00,1982,Group 4,groups,France,1–1,Czechoslovakia,,,False,"Estadio José Zorrilla, Valladolid",28000,Paolo Casarin ,Italy,False,1,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/882,1982-06-25 17:15:00,1982,Group 4,groups,England,1–0,Kuwait,England,home,False,"San Mamés, Bilbao",39700,Gilberto Aristizábal ,Colombia,False,1,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/901,1982-06-16 21:00:00,1982,Group 5,groups,Spain,1–1,Honduras,,,False,"Estadio Luis Casanova, Valencia",49562,Arturo Ithurralde ,Argentina,False,1,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/1044,1982-06-17 21:00:00,1982,Group 5,groups,Yugoslavia,0–0,Northern Ireland,,,False,"La Romareda, Zaragoza",25000,Erik Fredriksson ,Sweden,False,0,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/903,1982-06-20 21:00:00,1982,Group 5,groups,Spain,2–1,Yugoslavia,Spain,home,False,"Estadio Luis Casanova, Valencia",48000,Henning Lund-Sørensen ,Denmark,False,2,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/959,1982-06-21 21:00:00,1982,Group 5,groups,Honduras,1–1,Northern Ireland,,,False,"La Romareda, Zaragoza",15000,Chan Tam Sun ,Hong Kong,False,1,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/962,1982-06-24 21:00:00,1982,Group 5,groups,Honduras,0–1,Yugoslavia,Yugoslavia,away,False,"La Romareda, Zaragoza",25000,Gastón Castro ,Chile,False,0,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/902,1982-06-25 21:00:00,1982,Group 5,groups,Spain,0–1,Northern Ireland,Northern Ireland,away,False,"Estadio Luis Casanova, Valencia",49562,Héctor Ortiz ,Paraguay,False,0,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/791,1982-06-14 21:00:00,1982,Group 6,groups,Brazil,2–1,Soviet Union,Brazil,home,False,"Ramón Sánchez Pizjuán, Seville",68000,Augusto Lamo Castillo ,Spain,False,2,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/1051,1982-06-15 21:00:00,1982,Group 6,groups,Scotland,5–2,New Zealand,Scotland,home,False,"La Rosaleda Stadium, Málaga",36000,David Socha ,United States,False,5,2
https://www.fifa.com/worldcup/archive/spain1982/matches/match/790,1982-06-18 21:00:00,1982,Group 6,groups,Brazil,4–1,Scotland,Brazil,home,False,"Estadio Benito Villamarín, Seville",47379,Luis Paulino Siles ,Costa Rica,False,4,1
https://www.fifa.com/worldcup/archive/spain1982/matches/match/1054,1982-06-19 21:00:00,1982,Group 6,groups,Soviet Union,3–0,New Zealand,Soviet Union,home,False,"La Rosaleda Stadium, Málaga",19000,Yousef Alghoul ,Libya,False,3,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/1071,1982-06-22 21:00:00,1982,Group 6,groups,Soviet Union,2–2,Scotland,,,False,"La Rosaleda Stadium, Málaga",45000,Nicolae Rainea ,Romania,False,2,2
https://www.fifa.com/worldcup/archive/spain1982/matches/match/789,1982-06-23 21:00:00,1982,Group 6,groups,Brazil,4–0,New Zealand,Brazil,home,False,"Estadio Benito Villamarín, Seville",43000,Damir Matovinović ,Yugoslavia,False,4,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/782,1982-06-28 21:00:00,1982,Group A,groups,Poland,3–0,Belgium,Poland,home,False,"Camp Nou, Barcelona",65000,Luis Paulino Siles ,Costa Rica,False,3,0
https://www.fifa.com/worldcup/archive/spain1982/matches/match/783,1982-07-01 21:00:00,1982,Group A,groups,Belgium,0–1,Soviet Union,Soviet Union,away,False,"Camp Nou, Barcelona",45000,Michel Vautrot ,France,False,0,1
